lat,lon,country
37.57,-118.85,United States
61.71,-151.38,United States
32.76,-100.66,United States
31.05,-103.72,United States
35.17,-85.37,United States
-14.22,-72.89,Peru
37.67,-121.69,United States
53.93,-166.6,United States
34.2,-117.54,United States
38.16,-117.84,United States
37.25,-121.63,United States
29.31,129.43,Japan
34.0,-116.81,United States
37.57,-118.86,United States
33.47,-116.44,United States
35.13,-95.98,United States
36.02,-120.05,United States
53.99,-168.29,United States
33.9,-116.96,United States
39.58,-121.45,United States
39.17,-110.66,United States
39.86,-120.49,United States
39.7,-110.85,United States
17.86,-66.84,United States
37.4,-118.57,United States
19.38,-155.45,United States
58.28,-154.89,United States
58.23,-155.07,United States
52.05,-176.13,United States
29.24,129.31,Japan
37.7,-122.0,United States
62.17,-149.46,United States
32.58,-115.67,Mexico
60.23,-153.3,United States
57.38,-154.79,United States
58.25,-155.62,United States
40.65,-112.24,United States
34.24,-119.65,United States
19.07,-155.4,United States
35.85,-117.67,United States
60.07,-141.75,United States
24.84,95.48,Myanmar
19.97,-155.99,United States
51.47,-178.08,United States
31.59,-115.97,Mexico
60.55,-147.19,United States
32.2,-102.13,United States
44.37,-115.17,United States
37.04,-121.13,United States
34.27,-119.64,United States
34.26,-119.65,United States
41.88,-112.49,United States
61.6,-151.83,United States
46.89,-121.95,United States
61.26,-152.21,United States
36.65,-89.59,United States
34.04,-117.25,United States
62.39,-148.17,United States
37.56,-118.82,United States
60.5,-152.76,United States
40.22,-124.16,United States
-17.46,167.9,Vanuatu
-17.16,-65.64,Bolivia
53.92,-166.61,United States
61.35,-152.31,United States
58.19,-155.28,United States
18.41,-68.95,Dominican Republic
58.19,-155.29,United States
46.98,-122.25,United States
36.06,-120.1,United States
33.46,-116.48,United States
38.82,-122.83,United States
34.24,-119.66,United States
32.14,-101.81,United States
62.14,-151.38,United States
18.66,-68.27,Dominican Republic
37.39,-117.87,United States
-4.89,152.24,Papua New Guinea
29.33,129.53,Japan
28.98,-97.97,United States
32.79,-115.82,United States
32.0,-102.23,United States
34.21,-117.99,United States
60.48,-152.78,United States
34.04,-117.27,United States
56.89,-157.2,United States
57.17,-156.35,United States
36.78,-121.33,United States
63.32,-145.35,United States
18.14,-66.67,United States
54.72,-163.45,United States
-32.82,-70.87,Chile
53.83,-166.8,United States
58.26,-155.62,United States
54.45,-162.57,United States
-5.35,128.43,Indonesia
38.85,-122.84,United States
60.55,-152.66,United States
53.93,-166.61,United States
38.78,-122.83,United States
60.69,-152.76,United States
39.7,-119.96,United States
57.02,-135.63,United States
34.51,-97.21,United States
31.76,-116.18,Mexico
34.34,-96.85,United States
42.87,-124.07,United States
33.67,-116.73,United States
39.55,-120.34,United States
61.51,-146.74,United States
63.23,-145.13,United States
36.59,-121.29,United States
45.34,-112.61,United States
36.78,44.97,Iran
36.12,139.87,Japan
35.69,-117.49,United States
31.71,-101.71,United States
61.13,-150.57,United States
41.88,-112.46,United States
46.66,-121.89,United States
32.16,-101.51,United States
33.26,-116.31,United States
29.3,129.44,Japan
34.63,-116.67,United States
59.89,-153.22,United States
31.62,-104.14,United States
34.51,-118.93,United States
44.29,-115.17,United States
33.75,-117.53,United States
53.45,-166.74,United States
37.31,-117.89,United States
62.01,-151.36,United States
36.72,-116.0,United States
41.08,-123.36,United States
38.79,-122.45,United States
-8.26,118.05,Indonesia
36.27,-95.22,United States
54.75,-163.37,United States
54.72,-163.4,United States
19.43,-155.35,United States
61.13,-148.44,United States
19.39,-155.28,United States
61.35,-147.88,United States
60.88,-152.37,United States
38.16,-117.9,United States
58.17,-155.34,United States
36.88,-121.62,United States
58.2,-155.34,United States
55.66,-161.56,United States
36.15,-117.07,United States
28.53,-98.18,United States
32.1,-101.69,United States
30.73,70.28,Pakistan
62.21,-150.26,United States
41.14,-111.45,United States
51.57,-178.4,United States
62.59,-150.54,United States
39.64,-123.43,United States
36.68,-116.12,United States
62.63,-150.02,United States
35.91,-117.69,United States
29.29,129.45,Japan
62.62,-152.03,United States
53.83,-166.48,United States
41.9,-119.62,United States
39.3,-110.82,United States
34.0,-116.28,United States
44.32,-112.66,United States
19.17,-155.51,United States
37.18,-121.74,United States
33.07,-116.47,United States
34.34,-117.72,United States
-12.76,-73.9,Peru
36.59,-117.04,United States
35.47,-117.33,United States
37.31,-117.91,United States
37.44,-118.86,United States
37.19,-121.58,United States
54.29,-166.21,United States
23.2,120.39,Taiwan
37.42,-118.88,United States
-31.94,-71.34,Chile
37.78,-113.13,United States
35.96,-120.5,United States
39.56,-120.3,United States
41.15,-111.47,United States
39.56,-120.31,United States
53.85,-166.47,United States
36.71,-116.31,United States
54.74,-163.89,United States
39.55,-120.31,United States
61.89,-149.3,United States
35.84,-117.68,United States
40.62,-122.41,United States
19.2,-155.46,United States
41.14,-124.02,United States
35.79,-120.33,United States
60.19,-140.93,United States
63.1,-151.46,United States
33.88,-116.0,United States
35.87,-117.67,United States
35.95,-117.89,United States
35.84,-117.69,United States
54.71,-163.42,United States
33.67,-116.77,United States
40.72,-112.04,United States
54.81,-163.43,United States
2.05,126.72,Indonesia
59.67,-152.26,United States
36.72,-116.01,United States
36.73,-116.01,United States
40.71,-112.03,United States
44.84,-111.46,United States
38.34,-118.14,United States
32.97,-116.43,United States
61.76,-151.97,United States
59.84,-150.47,United States
62.19,-151.0,United States
29.33,129.36,Japan
37.32,-117.89,United States
54.8,-163.43,United States
57.51,-154.68,United States
37.17,-121.57,United States
34.04,-116.96,United States
38.69,-119.36,United States
36.88,71.26,Afghanistan
-6.43,130.43,Indonesia
32.14,-102.66,United States
69.48,-144.15,United States
35.06,-91.35,United States
36.6,-117.04,United States
33.26,-116.79,United States
61.03,-151.84,United States
58.72,-153.67,United States
60.48,-152.7,United States
32.27,-101.13,United States
33.18,-116.85,United States
39.48,-119.45,United States
34.36,-116.84,United States
53.86,-166.86,United States
44.81,-72.93,United States
19.34,-155.19,United States
-22.63,-66.38,Argentina
52.94,-168.84,United States
53.57,-167.01,United States
-6.45,131.3,Indonesia
54.75,-163.42,United States
34.29,-118.48,United States
17.92,-66.91,United States
34.15,-116.44,United States
-9.27,158.78,Solomon Islands
39.14,-119.05,United States
33.51,-116.4,United States
36.26,-119.77,United States
38.32,-119.52,United States
58.26,-154.84,United States
59.5,-152.04,United States
61.29,-152.28,United States
62.26,-149.75,United States
0.29,-60.51,Brazil
33.69,-116.71,United States
46.2,-122.31,United States
34.28,-118.66,United States
46.2,-122.35,United States
32.42,-102.15,United States
61.79,-150.07,United States
17.96,-66.57,United States
61.37,-152.37,United States
57.95,-156.65,United States
32.35,-101.52,United States
37.14,-116.26,United States
34.98,-84.92,United States
52.0,178.35,United States
33.42,-116.83,United States
54.75,-163.41,United States
53.87,-166.48,United States
38.46,-122.77,United States
61.88,-150.88,United States
37.0,-117.45,United States
34.28,-118.47,United States
31.97,-102.09,United States
38.43,-122.49,United States
46.96,-121.96,United States
32.41,-102.03,United States
57.03,-156.43,United States
37.41,-117.86,United States
29.31,129.44,Japan
36.1,-97.84,United States
37.22,-117.26,United States
37.23,-117.24,United States
38.06,-118.89,United States
60.14,-152.33,United States
54.77,-163.42,United States
67.52,-161.68,United States
37.86,-122.24,United States
32.35,-101.77,United States
61.36,-152.34,United States
60.48,-152.79,United States
38.75,-122.69,United States
62.57,-151.25,United States
37.31,-117.92,United States
54.69,-163.47,United States
60.53,-152.67,United States
40.41,-124.68,United States
61.38,-152.34,United States
33.15,-115.97,United States
44.83,-111.57,United States
61.71,-148.05,United States
37.33,-117.93,United States
33.48,-116.5,United States
33.38,-116.86,United States
53.84,-166.44,United States
33.75,-116.09,United States
38.47,-116.52,United States
19.43,-155.28,United States
38.85,-122.38,United States
17.95,-66.94,United States
33.01,-115.93,United States
57.37,-155.6,United States
61.5,-141.59,United States
37.43,-118.88,United States
54.59,-162.27,United States
61.48,-141.21,United States
44.53,-110.63,United States
37.8,-121.93,United States
46.94,-112.92,United States
35.75,-117.58,United States
35.25,-118.61,United States
59.06,-152.56,United States
45.9,-111.21,United States
54.76,-163.43,United States
52.05,178.61,United States
61.5,-151.0,United States
53.86,-166.48,United States
45.58,42.27,Russia
33.97,-116.86,United States
33.15,-116.08,United States
54.87,-163.5,United States
34.01,-116.9,United States
36.5,-116.59,United States
38.47,-116.53,United States
54.76,-163.41,United States
37.37,-117.13,United States
29.4,129.34,Japan
18.42,-66.6,United States
61.89,-150.92,United States
37.44,-118.88,United States
44.53,-110.64,United States
35.74,-118.06,United States
52.07,178.6,United States
60.06,-152.76,United States
36.02,-97.92,United States
48.41,-123.25,Canada
38.53,-122.29,United States
40.68,-122.39,United States
40.71,-123.96,United States
33.01,-115.94,United States
51.62,-178.75,United States
37.85,-122.02,United States
11.23,-85.62,Nicaragua
32.82,-116.65,United States
43.6,144.6,Japan
54.7,-163.38,United States
60.08,-152.86,United States
60.54,-152.74,United States
63.25,-150.42,United States
54.69,-163.42,United States
31.03,-103.36,United States
19.19,-155.49,United States
39.09,-110.81,United States
31.71,-104.2,United States
-5.09,102.41,Indonesia
37.27,-117.94,United States
58.25,-155.12,United States
39.01,-111.42,United States
27.96,105.07,China
51.88,-173.3,United States
59.75,-153.38,United States
31.71,-104.32,United States
37.34,-117.9,United States
35.48,-117.32,United States
59.74,-153.41,United States
51.88,179.57,United States
44.33,-114.99,United States
69.49,-144.16,United States
29.67,81.8,Nepal
33.67,-116.76,United States
33.13,-115.97,United States
29.35,129.29,Japan
33.58,-117.22,United States
33.64,-116.74,United States
33.79,-118.16,United States
58.43,-154.88,United States
29.25,129.51,Japan
33.79,-118.15,United States
40.72,-112.06,United States
61.74,-151.41,United States
31.54,-104.13,United States
52.32,175.81,United States
29.38,129.48,Japan
37.34,-117.91,United States
63.03,-150.62,United States
61.75,-152.11,United States
61.65,-151.01,United States
18.5,-66.8,United States
-3.3,146.53,Papua New Guinea
33.64,-116.73,United States
44.34,-114.99,United States
36.01,-97.92,United States
29.4,129.42,Japan
17.96,-66.83,United States
36.98,-121.63,United States
34.03,-117.57,United States
52.78,-169.47,United States
37.98,-118.69,United States
37.37,-117.88,United States
33.7,-116.81,United States
35.36,-117.8,United States
39.36,-119.98,United States
58.15,-155.33,United States
37.33,-117.92,United States
18.43,-67.61,United States
37.6,-117.74,United States
60.29,-152.44,United States
16.84,145.71,United States
45.43,-112.34,United States
36.74,-121.46,United States
61.31,-152.29,United States
45.05,-67.11,United States
36.08,-120.22,United States
34.54,-97.2,United States
37.28,-117.94,United States
47.54,-122.87,United States
59.12,-153.53,United States
37.35,-117.89,United States
29.33,129.47,Japan
36.83,-121.57,United States
30.34,69.96,Pakistan
37.6,-119.0,United States
61.23,-146.96,United States
60.31,-152.3,United States
52.16,-175.64,United States
31.69,-104.34,United States
29.31,129.34,Japan
29.27,129.12,Japan
35.11,-118.59,United States
39.41,-123.36,United States
35.33,133.26,Japan
33.5,-116.56,United States
33.49,-116.56,United States
41.96,-119.65,United States
44.72,-113.06,United States
51.52,-177.79,United States
17.96,-66.95,United States
61.17,-152.26,United States
44.37,-116.06,United States
31.69,-104.4,United States
33.89,-116.26,United States
63.16,-150.84,United States
35.28,-118.56,United States
60.13,-150.63,United States
39.61,-111.49,United States
35.09,-97.35,United States
54.57,-161.8,United States
34.63,-116.29,United States
33.49,-116.79,United States
30.35,69.79,Pakistan
63.89,-148.73,United States
35.92,-120.47,United States
-6.02,127.76,Indonesia
60.3,-152.59,United States
47.59,-123.81,United States
34.01,-116.68,United States
33.17,-116.58,United States
51.96,-177.13,United States
49.39,-120.51,Canada
63.63,-149.92,United States
36.95,-104.82,United States
51.86,-176.53,United States
-9.45,118.97,Indonesia
37.16,-122.41,United States
32.98,-116.39,United States
60.69,-150.66,United States
60.71,-152.8,United States
-6.79,156.07,Solomon Islands
38.47,-122.77,United States
51.85,-177.48,United States
54.72,-163.46,United States
-6.44,147.99,Papua New Guinea
36.77,-115.81,United States
53.44,-166.78,United States
36.77,-115.82,United States
61.61,-146.15,United States
36.99,-121.66,United States
-6.71,155.22,Papua New Guinea
51.36,-178.11,United States
38.57,-122.32,United States
32.79,-116.03,United States
34.1,-117.29,United States
31.29,-103.38,United States
60.48,-152.72,United States
51.79,-178.77,United States
33.53,-116.52,United States
66.99,-157.75,United States
53.86,-166.81,United States
33.92,-117.09,United States
31.65,-104.29,United States
44.7,-111.04,United States
53.86,-166.8,United States
54.52,-163.32,United States
-5.28,131.49,Indonesia
46.19,-122.18,United States
35.96,-117.66,United States
35.97,-117.67,United States
31.47,-104.02,United States
36.99,-104.83,United States
40.76,-123.2,United States
-10.61,161.47,Solomon Islands
33.88,-116.2,United States
51.79,-178.66,United States
57.95,-155.07,United States
45.52,-122.64,United States
48.8,-123.4,Canada
58.23,-155.17,United States
36.0,-83.83,United States
48.48,-121.72,United States
51.79,-178.75,United States
19.32,-155.22,United States
58.25,-155.01,United States
58.25,-154.94,United States
36.55,70.91,Afghanistan
54.71,-163.48,United States
39.7,-111.07,United States
60.04,-151.57,United States
40.29,-124.37,United States
58.19,-155.25,United States
45.03,-111.8,United States
59.25,-153.79,United States
35.31,-118.55,United States
38.69,-119.56,United States
51.47,-177.18,United States
58.43,-155.86,United States
54.72,-163.43,United States
63.16,-150.7,United States
38.45,-116.49,United States
2.76,127.33,Indonesia
51.86,-177.92,United States
38.47,-116.5,United States
62.98,-150.14,United States
33.98,-116.96,United States
52.06,-176.16,United States
33.46,-116.5,United States
34.15,-118.35,United States
33.46,-116.51,United States
-17.97,-178.56,Fiji
52.02,179.53,United States
33.25,-116.27,United States
35.9,-118.06,United States
2.41,127.14,Indonesia
35.75,-117.55,United States
60.84,-146.69,United States
60.89,-152.64,United States
40.28,-124.37,United States
37.72,-122.13,United States
61.3,-152.33,United States
19.06,121.29,Philippines
36.01,-117.43,United States
33.51,-116.74,United States
59.1,-153.72,United States
35.3,-118.55,United States
19.29,-155.27,United States
57.78,-156.36,United States
18.09,-64.94,United States
44.76,-110.8,United States
33.34,-116.94,United States
60.17,-153.16,United States
51.46,-178.94,United States
53.6,-166.34,United States
62.16,-152.19,United States
53.89,-166.78,United States
39.84,-119.4,United States
34.9,-118.96,United States
34.53,-97.18,United States
-29.72,-71.25,Chile
72.41,142.01,Russia
32.11,-102.21,United States
5.24,125.82,Indonesia
62.93,-156.41,United States
38.8,-122.72,United States
35.85,-97.8,United States
63.52,-149.32,United States
54.71,-163.44,United States
61.59,-149.71,United States
59.9,-153.11,United States
60.03,-152.04,United States
55.86,-159.6,United States
54.75,-163.88,United States
8.88,126.33,Philippines
42.08,-111.71,United States
33.8,-118.17,United States
18.22,-66.51,United States
41.78,82.42,China
61.3,-152.35,United States
51.86,-177.84,United States
61.6,-149.82,United States
44.3,-115.09,United States
18.84,-68.24,Dominican Republic
32.02,-101.69,United States
19.15,-155.5,United States
36.1,-117.85,United States
47.76,-113.68,United States
36.01,-117.99,United States
36.81,-121.39,United States
39.01,-111.4,United States
33.96,-116.32,United States
36.94,-116.13,United States
54.79,-163.4,United States
61.19,-152.44,United States
19.13,-155.37,United States
39.36,-119.74,United States
51.72,-179.05,United States
69.43,-144.07,United States
32.34,-101.54,United States
34.11,-117.32,United States
11.07,-69.13,Venezuela
37.31,-114.63,United States
18.79,-68.22,Dominican Republic
51.89,179.58,United States
51.91,179.56,United States
60.46,-141.49,United States
39.21,-120.07,United States
36.29,-120.85,United States
32.43,-102.14,United States
32.45,-102.05,United States
17.94,-66.95,United States
61.45,-151.46,United States
34.35,-116.88,United States
61.43,-151.27,United States
19.46,-155.25,United States
34.53,-118.94,United States
19.43,-155.24,United States
38.87,-119.7,United States
54.73,-163.38,United States
60.67,-152.15,United States
37.49,-119.07,United States
61.67,-149.83,United States
65.0,-148.88,United States
34.01,-116.78,United States
57.8,-157.06,United States
54.78,-163.45,United States
37.51,-118.79,United States
40.68,-74.78,United States
60.09,-148.98,United States
35.66,-117.55,United States
35.67,-117.55,United States
46.78,-112.34,United States
52.07,-176.14,United States
29.32,129.34,Japan
38.04,-118.81,United States
51.32,-178.41,United States
60.36,-152.68,United States
51.87,-177.97,United States
31.73,-104.48,United States
53.91,-166.61,United States
54.68,-163.38,United States
40.62,-122.42,United States
5.22,125.8,Indonesia
39.48,-119.44,United States
44.63,-112.15,United States
61.54,-151.87,United States
62.46,-149.22,United States
58.14,-156.36,United States
29.35,129.36,Japan
59.97,-142.53,United States
33.42,-116.38,United States
36.81,-121.55,United States
47.75,-113.83,United States
61.58,-146.37,United States
5.29,126.06,Indonesia
60.73,-151.89,United States
53.59,-166.37,United States
33.89,-116.59,United States
60.06,-152.99,United States
51.88,179.69,United States
51.88,179.67,United States
51.87,-177.98,United States
31.68,-104.37,United States
51.88,-177.98,United States
33.29,-116.28,United States
35.64,-117.46,United States
58.17,-155.38,United States
36.73,-116.0,United States
34.78,-117.69,United States
57.75,-155.79,United States
63.13,-150.95,United States
33.06,-115.01,United States
59.79,-153.12,United States
36.1,-120.2,United States
47.79,-122.88,United States
17.88,-66.4,United States
-10.37,161.31,Solomon Islands
34.15,-118.36,United States
32.4,-115.94,Mexico
61.51,-146.75,United States
60.53,-151.37,United States
56.71,-156.51,United States
33.94,-116.92,United States
44.68,-111.93,United States
34.07,-117.27,United States
46.21,-122.19,United States
63.11,-150.88,United States
55.49,-161.75,United States
-18.1,-178.51,Fiji
33.66,-116.74,United States
34.85,-118.79,United States
34.18,-117.92,United States
37.98,-122.45,United States
36.1,-97.07,United States
32.3,-101.21,United States
36.26,-121.75,United States
41.91,-119.67,United States
36.04,-96.52,United States
36.57,-121.09,United States
51.8,178.25,United States
36.24,-95.83,United States
61.17,-152.25,United States
43.67,-122.86,United States
54.77,-163.38,United States
57.57,-155.77,United States
44.81,-111.44,United States
43.56,-71.6,United States
35.47,-117.32,United States
32.91,-115.53,United States
33.92,-116.32,United States
34.44,-96.85,United States
31.68,-104.38,United States
61.33,-150.42,United States
58.72,-153.71,United States
58.67,-153.67,United States
61.34,-150.34,United States
39.89,-112.87,United States
51.33,-179.18,United States
18.05,-66.87,United States
31.66,-104.3,United States
47.17,-119.5,United States
51.9,179.58,United States
33.93,-116.28,United States
46.65,-120.9,United States
36.48,-96.8,United States
-6.11,149.06,Papua New Guinea
54.79,-163.41,United States
31.71,-104.14,United States
32.1,-101.92,United States
60.3,-152.45,United States
32.14,-101.49,United States
58.16,-155.26,United States
19.27,-155.41,United States
34.64,-118.4,United States
41.94,-119.69,United States
36.43,-121.02,United States
18.05,-66.72,United States
41.94,-119.68,United States
41.9,-119.63,United States
40.28,-124.42,United States
34.0,-116.66,United States
51.95,-175.4,United States
54.73,-164.11,United States
33.49,-116.46,United States
40.61,-122.42,United States
17.99,-66.91,United States
39.06,-118.09,United States
39.57,-123.55,United States
36.86,-116.01,United States
39.76,-120.59,United States
37.73,-121.93,United States
59.99,-152.92,United States
33.25,-116.1,United States
35.81,-117.65,United States
64.85,-150.42,United States
60.09,-150.75,United States
54.83,-163.58,United States
31.96,-116.24,Mexico
39.43,-119.76,United States
32.11,-101.48,United States
51.57,-176.4,United States
60.13,-152.81,United States
32.98,-116.24,United States
18.13,-67.11,United States
62.48,-151.14,United States
57.09,-135.75,United States
46.94,-112.44,United States
-6.45,147.91,Papua New Guinea
42.97,145.38,Japan
59.83,-153.25,United States
38.42,-122.71,United States
62.67,-149.2,United States
45.41,-111.84,United States
45.89,-74.66,Canada
61.25,-152.04,United States
44.63,-110.01,United States
41.96,-119.67,United States
60.23,-152.14,United States
37.46,-112.84,United States
33.49,-116.58,United States
53.72,-166.2,United States
61.22,-150.72,United States
60.76,-151.96,United States
-2.93,136.9,Indonesia
52.77,-169.77,United States
54.75,-164.07,United States
17.96,-66.75,United States
28.94,-98.03,United States
35.91,-97.35,United States
32.1,-101.93,United States
19.12,-155.48,United States
41.43,19.58,Albania
45.4,-111.83,United States
41.92,-119.64,United States
36.07,-120.21,United States
36.77,-90.94,United States
61.91,-151.78,United States
-7.46,127.88,Indonesia
39.58,-119.94,United States
-2.2,-80.03,Ecuador
57.61,-156.45,United States
59.93,-151.64,United States
52.8,-169.16,United States
31.97,-102.33,United States
54.18,-165.04,United States
-21.55,-67.01,Bolivia
31.74,-104.26,United States
55.52,-161.75,United States
51.88,-178.01,United States
58.83,-152.61,United States
51.88,-177.99,United States
41.92,-119.65,United States
58.2,-155.25,United States
36.6,-116.28,United States
54.68,-163.4,United States
37.32,-122.21,United States
61.58,-148.66,United States
34.44,98.95,China
34.01,-116.77,United States
29.27,129.47,Japan
52.65,-169.64,United States
63.4,-149.81,United States
54.76,-163.46,United States
41.87,-119.58,United States
41.93,-119.63,United States
59.81,-152.2,United States
60.67,-152.84,United States
52.1,-176.2,United States
41.88,-119.64,United States
51.91,-177.19,United States
56.31,-158.18,United States
31.48,-115.56,Mexico
60.68,-150.42,United States
33.43,-117.24,United States
63.11,-151.46,United States
59.94,-151.81,United States
18.77,-64.34,British Virgin Islands
54.72,-163.48,United States
38.02,-122.31,United States
51.92,178.28,United States
61.93,-149.6,United States
31.06,-103.73,United States
46.2,-122.22,United States
31.65,-104.37,United States
-3.14,130.67,Indonesia
31.65,-104.25,United States
36.23,-118.33,United States
36.04,-120.89,United States
33.22,-115.94,United States
33.18,-116.39,United States
61.28,-152.17,United States
-20.55,-178.87,Fiji
60.21,-139.72,United States
-20.51,-178.68,Fiji
36.54,140.47,Japan
-20.54,-178.83,Fiji
61.34,-152.12,United States
37.71,-122.55,United States
38.48,-116.48,United States
41.9,-119.56,United States
31.66,-104.19,United States
60.2,-152.45,United States
51.83,178.69,United States
54.74,-164.11,United States
60.06,-152.98,United States
46.21,-122.21,United States
34.64,-117.11,United States
31.6,-104.21,United States
46.35,-120.43,United States
19.29,-155.21,United States
42.29,-124.3,United States
58.71,-153.57,United States
19.08,-155.38,United States
63.7,-151.97,United States
-3.98,101.5,Indonesia
59.51,-153.3,United States
51.99,178.49,United States
19.34,-155.42,United States
33.09,-116.55,United States
6.37,126.37,Philippines
58.2,-155.26,United States
61.5,-151.9,United States
46.72,-117.13,United States
33.33,-116.88,United States
41.9,-119.6,United States
36.63,-121.28,United States
37.64,-118.95,United States
40.74,-122.3,United States
59.1,-152.58,United States
36.25,-95.83,United States
56.28,-157.85,United States
32.88,-100.97,United States
60.53,-142.99,United States
39.63,-111.25,United States
36.02,-117.77,United States
41.91,-119.57,United States
61.05,-152.36,United States
64.5,-40.27,Greenland
35.52,-118.42,United States
31.28,111.34,China
33.42,-117.27,United States
-6.89,125.32,Indonesia
61.05,-152.37,United States
61.41,-152.31,United States
60.08,-147.45,United States
33.06,-115.0,United States
61.75,-149.75,United States
18.67,-66.74,United States
33.66,-116.93,United States
34.18,-117.76,United States
56.25,-156.55,United States
51.98,178.49,United States
58.17,-155.33,United States
41.89,-119.67,United States
61.28,-152.24,United States
34.0,-116.76,United States
59.67,-152.93,United States
51.96,178.52,United States
40.68,-74.91,United States
37.39,-119.99,United States
56.09,-159.34,United States
34.54,-97.17,United States
34.29,-117.1,United States
51.72,-179.07,United States
61.43,-151.92,United States
34.2,-117.48,United States
38.51,-116.49,United States
37.87,-116.15,United States
62.31,-150.0,United States
35.87,-117.72,United States
62.33,-149.98,United States
46.84,-121.93,United States
41.95,-119.63,United States
46.84,-121.92,United States
46.78,-121.9,United States
54.78,-163.44,United States
41.91,-119.64,United States
53.74,-167.19,United States
28.73,-99.01,United States
38.97,-123.24,United States
41.95,-119.66,United States
31.98,-102.33,United States
36.67,-115.55,United States
61.67,-149.46,United States
39.6,-111.5,United States
62.03,-150.39,United States
19.2,-155.38,United States
31.94,-103.39,United States
51.52,-177.91,United States
31.63,-104.3,United States
57.74,-153.94,United States
17.97,-66.84,United States
33.47,-117.25,United States
40.28,-124.52,United States
33.89,-116.81,United States
54.71,-163.46,United States
33.4,-116.38,United States
31.58,-102.17,United States
39.23,-120.07,United States
31.62,-104.25,United States
63.15,-150.59,United States
19.42,-155.26,United States
61.59,-160.93,United States
-15.36,-72.04,Peru
36.74,-116.2,United States
34.93,-96.9,United States
34.92,-96.89,United States
37.38,-121.78,United States
33.48,-116.46,United States
60.41,-152.72,United States
47.33,-124.15,United States
33.34,-116.29,United States
36.19,-117.98,United States
39.34,-120.02,United States
33.17,-117.11,United States
57.54,-153.29,United States
54.7,-163.41,United States
32.13,-101.49,United States
40.83,-122.14,United States
54.71,-163.38,United States
36.89,-97.29,United States
32.22,-115.28,Mexico
54.72,-162.88,United States
60.67,-150.39,United States
31.67,-104.28,United States
35.4,-118.65,United States
45.49,-110.81,United States
60.92,-149.25,United States
45.85,-111.2,United States
63.48,-147.3,United States
60.23,-152.92,United States
59.2,-153.81,United States
31.88,-101.72,United States
59.78,-153.12,United States
38.82,-123.0,United States
33.94,-116.63,United States
36.82,-121.54,United States
45.59,-117.47,United States
37.48,-118.84,United States
41.94,-119.61,United States
35.5,-118.4,United States
55.03,-159.66,United States
54.55,-163.47,United States
61.36,-145.76,United States
36.12,-117.85,United States
46.21,-122.18,United States
44.99,-122.31,United States
62.85,-149.92,United States
44.34,-115.0,United States
38.65,-117.08,United States
19.05,-68.3,Dominican Republic
61.58,-149.64,United States
39.51,-99.19,United States
35.74,-117.57,United States
61.73,-149.79,United States
35.7,-118.08,United States
36.29,-121.59,United States
63.38,-149.58,United States
19.08,-68.31,Dominican Republic
32.28,-101.8,United States
33.35,-116.93,United States
19.01,-68.43,Dominican Republic
65.44,-168.68,United States
36.62,-115.64,United States
52.06,-177.2,United States
33.88,-116.89,United States
36.58,-121.42,United States
-19.45,-70.22,Chile
33.56,-117.49,United States
57.1,-135.76,United States
59.74,-153.11,United States
35.0,-118.19,United States
57.04,-135.67,United States
16.29,145.6,United States
33.89,-116.99,United States
33.27,-116.75,United States
33.25,-115.61,United States
57.03,-135.64,United States
35.23,-96.44,United States
60.29,-152.54,United States
45.08,-111.72,United States
33.82,-117.03,United States
51.75,178.58,United States
54.29,-164.5,United States
34.34,-116.85,United States
59.7,-153.51,United States
57.09,-135.73,United States
34.1,-118.21,United States
44.8,-114.39,United States
48.09,-121.94,United States
37.9,-122.27,United States
58.24,-155.19,United States
55.44,-160.1,United States
31.68,-104.43,United States
19.24,-155.33,United States
60.49,-152.77,United States
51.34,-179.32,United States
31.54,-104.01,United States
35.21,-120.86,United States
61.2,-152.51,United States
60.64,-152.76,United States
61.2,-152.3,United States
31.54,-104.02,United States
43.74,-121.31,United States
43.73,-121.32,United States
54.6,-159.84,United States
47.08,-122.84,United States
31.53,-104.14,United States
32.69,-115.86,United States
19.74,-155.56,United States
35.98,-118.34,United States
35.93,-117.69,United States
34.27,-116.94,United States
36.07,-117.65,United States
35.99,-118.34,United States
38.23,22.05,Greece
47.48,-115.78,United States
31.91,-102.39,United States
62.26,-150.92,United States
38.32,-119.33,United States
33.39,-116.89,United States
36.72,-116.09,United States
31.53,-104.02,United States
39.04,-123.43,United States
46.9,-112.52,United States
33.2,-116.02,United States
58.59,-153.82,United States
61.18,-140.5,Canada
31.62,-104.37,United States
-2.23,101.16,Indonesia
29.18,129.4,Japan
33.99,-116.86,United States
36.78,-116.26,United States
17.86,-66.88,United States
62.92,-151.29,United States
38.76,-122.88,United States
33.97,-117.99,United States
33.51,-116.51,United States
41.83,-112.62,United States
64.65,-40.26,Greenland
36.58,-121.15,United States
61.15,-140.52,Canada
54.77,-163.45,United States
38.66,-97.49,United States
1.5,127.04,Indonesia
57.07,-135.76,United States
60.13,-153.06,United States
43.23,-110.9,United States
61.28,-152.23,United States
2.53,126.1,Indonesia
37.17,-115.8,United States
28.48,105.1,China
44.37,-116.09,United States
36.57,-89.6,United States
59.82,-152.65,United States
37.59,-117.74,United States
33.98,-118.0,United States
52.09,-176.22,United States
38.83,-123.0,United States
37.17,-118.52,United States
64.55,-39.97,Greenland
37.83,-121.95,United States
32.31,-101.79,United States
