latitude,longitude,acq_date,acq_time,brightness,confidence,frp
-4.86324,15.82875,2025-07-23,1316,317.4,69,43.95
-9.8767,22.64287,2025-07-23,1314,356.99,98,82.69
-9.9077,22.42394,2025-07-23,1314,321.1,72,13.5
-4.86666,15.80313,2025-07-23,1316,324.52,78,79.91
-9.90912,22.41387,2025-07-23,1314,318.18,57,10.6
-10.15562,20.64443,2025-07-23,1314,326.08,79,30.54
-4.47222,18.62641,2025-07-23,1316,335.07,87,62.66
-10.15739,20.63149,2025-07-23,1314,391.17,100,349.55
-5.06959,14.14168,2025-07-23,1316,310.43,47,38.64
-10.15918,20.61844,2025-07-23,1314,327.66,81,34.65
-10.30522,19.54308,2025-07-23,1314,315.53,43,18.12
-4.47094,18.6364,2025-07-23,1316,322.54,77,31.61
-10.81592,15.58076,2025-07-23,1314,342.29,91,276.4
-4.47312,18.62136,2025-07-23,1316,324.5,79,36.6
-10.82002,15.54741,2025-07-23,1314,328.03,77,131.61
-4.87424,15.82557,2025-07-23,1316,323.16,77,71.8
-9.34858,26.20118,2025-07-23,1314,312.33,48,6.5
-4.87788,15.80001,2025-07-23,1316,322.71,77,71.55
-9.86608,22.65139,2025-07-23,1314,357.07,98,82.88
-3.73284,23.64513,2025-07-23,1316,315.15,32,7.81
-9.86747,22.64156,2025-07-23,1314,329.73,82,24.65
-3.73412,23.63636,2025-07-23,1316,323.6,80,16.07
-10.14332,20.65595,2025-07-23,1314,313.09,49,8.98
-4.27019,19.94944,2025-07-23,1316,334.98,82,47.98
-10.14508,20.64305,2025-07-23,1314,356.88,98,125.95
-4.96912,14.8218,2025-07-23,1316,311.8,47,30.74
-10.14685,20.63006,2025-07-23,1314,375.97,100,230.58
-2.40164,32.23298,2025-07-23,1316,316.01,66,67.04
-10.16301,20.51144,2025-07-23,1314,314.36,37,9.03
-10.16483,20.49807,2025-07-23,1314,333.19,85,46.36
-4.44081,18.52548,2025-07-23,1316,333.28,86,66.05
-10.2937,19.54165,2025-07-23,1314,323.8,77,38.03
-3.68997,23.69261,2025-07-23,1316,311.78,66,6.07
-10.2958,19.52588,2025-07-23,1314,311.79,51,13.44
-2.81386,29.22486,2025-07-23,1316,307.97,44,12.23
-10.43668,18.45812,2025-07-23,1314,336.65,88,99.49
-4.74978,15.95261,2025-07-23,1316,313.24,45,22.52
-10.43918,18.43895,2025-07-23,1314,324.25,78,46.84
-4.38895,18.40251,2025-07-23,1316,311.65,54,13.33
-10.45949,18.28286,2025-07-23,1314,316.53,64,30.99
-3.31061,25.75608,2025-07-23,1316,312.23,64,7.24
-10.46216,18.26234,2025-07-23,1314,330.14,83,78.97
-3.31216,25.74568,2025-07-23,1316,317.4,73,12.65
-10.55634,17.53121,2025-07-23,1314,319.72,73,46.78
-3.30573,25.72352,2025-07-23,1316,331.7,86,32.43
-10.5593,17.50798,2025-07-23,1314,318.74,72,42.69
-10.79999,15.57876,2025-07-23,1314,324.22,78,109.78
-3.30727,25.71316,2025-07-23,1316,319.21,75,14.11
-10.80406,15.54532,2025-07-23,1314,315.47,58,49.85
-4.24377,19.26556,2025-07-23,1316,308.94,50,9.66
-9.66454,23.99743,2025-07-23,1314,321.45,74,13.12
-9.87636,22.51143,2025-07-23,1314,311.41,17,4.74
-4.53404,17.20012,2025-07-23,1316,312.03,41,13.35
-10.29473,19.44533,2025-07-23,1314,341.04,90,97.6
-2.4091,31.49226,2025-07-23,1316,314.9,42,40.0
-10.29687,19.42913,2025-07-23,1314,314.73,60,19.81
-3.62561,23.49736,2025-07-23,1316,315.77,73,8.21
-10.42407,18.45652,2025-07-23,1314,350.63,96,176.86
-3.58105,23.67882,2025-07-23,1316,318.73,66,11.43
-10.42655,18.43731,2025-07-23,1314,349.9,95,171.37
-4.9414,13.85905,2025-07-23,1316,311.7,56,49.58
-9.80268,22.96764,2025-07-23,1314,313.12,42,5.58
-3.57999,23.62487,2025-07-23,1316,321.15,78,13.91
-9.48885,25.07727,2025-07-23,1314,314.98,61,8.92
-3.58514,23.5898,2025-07-23,1316,332.86,87,26.54
-9.607,24.27055,2025-07-23,1314,352.3,96,59.77
-3.58643,23.58103,2025-07-23,1316,338.13,90,34.18
-9.60829,24.26168,2025-07-23,1314,366.49,100,97.56
-3.59157,23.54598,2025-07-23,1316,320.99,77,12.48
-9.70253,23.60751,2025-07-23,1314,317.76,67,8.87
-3.58672,23.50387,2025-07-23,1316,318.43,55,9.74
-9.76954,23.13655,2025-07-23,1314,316.26,51,8.41
-3.588,23.49513,2025-07-23,1316,321.31,79,13.19
-10.55069,17.24166,2025-07-23,1314,319.2,32,40.04
-3.55764,23.58013,2025-07-23,1316,316.59,74,8.78
-10.80521,15.12112,2025-07-23,1314,324.5,79,117.92
-3.55892,23.57136,2025-07-23,1316,329.89,85,23.01
-10.83046,14.90388,2025-07-23,1314,319.79,73,99.42
-3.58704,23.37884,2025-07-23,1316,315.05,72,9.22
-9.25293,26.58367,2025-07-23,1314,311.9,43,7.0
-3.57188,23.42125,2025-07-23,1316,325.31,82,17.96
-9.4158,25.50788,2025-07-23,1314,320.14,71,10.94
-3.57827,23.37755,2025-07-23,1316,311.92,56,6.46
-9.42666,25.43517,2025-07-23,1314,316.3,59,7.15
-3.52466,23.68283,2025-07-23,1316,312.35,68,6.59
-9.83468,22.60659,2025-07-23,1314,311.6,38,6.73
-9.83606,22.59675,2025-07-23,1314,313.39,53,8.22
-3.52595,23.67404,2025-07-23,1316,310.87,52,5.13
-10.37899,18.50911,2025-07-23,1314,323.13,77,47.31
-3.55799,23.45495,2025-07-23,1316,313.4,51,6.28
-10.38141,18.48997,2025-07-23,1314,328.42,82,64.1
-3.52101,23.64639,2025-07-23,1316,317.97,75,9.78
-10.53675,17.23984,2025-07-23,1314,321.02,69,45.9
-10.78868,15.1194,2025-07-23,1314,322.17,76,99.82
-3.5223,23.6376,2025-07-23,1316,327.9,84,20.58
-9.32889,26.02411,2025-07-23,1314,315.1,57,4.98
-3.52358,23.62884,2025-07-23,1316,316.54,65,8.43
-9.43532,25.31636,2025-07-23,1314,317.42,67,8.68
-3.53513,23.54996,2025-07-23,1316,312.76,69,6.32
-9.97411,21.52072,2025-07-23,1314,315.92,44,8.87
-3.53898,23.52366,2025-07-23,1316,320.27,68,11.45
-9.97564,21.50941,2025-07-23,1314,323.4,75,18.62
-3.55177,23.43617,2025-07-23,1316,312.94,55,6.12
-10.69742,15.76658,2025-07-23,1314,316.99,69,53.64
-3.55944,23.3837,2025-07-23,1316,330.3,86,25.23
-9.42781,25.306,2025-07-23,1314,312.32,35,4.52
-4.39349,17.55367,2025-07-23,1316,314.53,64,20.92
-9.76233,22.99079,2025-07-23,1314,335.43,86,33.51
-4.59364,15.7999,2025-07-23,1316,311.72,58,23.77
-9.76366,22.98128,2025-07-23,1314,334.35,86,31.42
-9.96424,21.51939,2025-07-23,1314,336.13,87,40.73
-3.49743,23.56225,2025-07-23,1316,319.81,65,10.99
-9.96576,21.50802,2025-07-23,1314,391.34,100,282.11
-9.97654,21.42784,2025-07-23,1314,314.93,59,10.44
-3.4852,23.56277,2025-07-23,1316,321.15,79,13.06
-9.96399,21.51367,2025-07-23,1314,368.17,100,146.47
-9.96559,21.50231,2025-07-23,1314,352.44,96,84.56
-3.15584,25.75253,2025-07-23,1316,322.05,78,20.13
-10.37797,18.50387,2025-07-23,1314,328.2,81,61.91
-3.15737,25.74205,2025-07-23,1316,328.0,83,28.16
-10.38054,18.48473,2025-07-23,1314,319.38,66,31.2
-4.35293,17.54082,2025-07-23,1316,314.0,65,23.19
-10.54573,17.23596,2025-07-23,1314,322.03,57,49.03
-4.44912,16.87314,2025-07-23,1316,311.46,58,13.93
-9.13931,27.1063,2025-07-23,1314,315.02,60,8.34
-3.47275,23.52515,2025-07-23,1316,324.38,74,14.44
-9.35734,25.65158,2025-07-23,1314,315.04,59,4.79
-3.48043,23.47262,2025-07-23,1316,314.13,25,6.08
-9.76233,22.8681,2025-07-23,1314,314.18,48,6.14
-4.58949,15.79235,2025-07-23,1316,311.03,56,21.42
-9.76371,22.85846,2025-07-23,1314,318.41,67,10.86
-9.8223,22.44693,2025-07-23,1314,319.93,58,12.39
-3.11959,25.86557,2025-07-23,1316,313.1,59,9.7
-9.91367,21.80052,2025-07-23,1314,356.73,98,95.06
-9.91518,21.78975,2025-07-23,1314,357.95,99,98.82
-3.14138,25.71831,2025-07-23,1316,313.28,68,9.22
-9.92134,21.74596,2025-07-23,1314,324.36,76,20.54
-3.45885,23.55887,2025-07-23,1316,312.39,44,5.11
-9.92288,21.73499,2025-07-23,1314,318.37,63,12.65
-3.46013,23.55012,2025-07-23,1316,323.76,81,14.84
-9.95413,21.51229,2025-07-23,1314,373.48,100,175.5
-9.95573,21.50087,2025-07-23,1314,316.72,50,11.19
-3.11628,25.82171,2025-07-23,1316,310.98,63,6.01
-10.69478,15.95656,2025-07-23,1314,315.97,67,55.75
-10.795,15.15192,2025-07-23,1314,319.9,73,88.41
-3.1334,25.70642,2025-07-23,1316,308.67,41,4.73
-10.79944,15.11586,2025-07-23,1314,330.45,84,178.72
-3.44622,23.58387,2025-07-23,1316,317.89,76,10.53
-10.82616,14.89831,2025-07-23,1314,319.94,73,98.3
-3.44147,23.49367,2025-07-23,1316,321.08,57,11.58
-9.09186,27.35342,2025-07-23,1314,327.55,80,24.73
-4.32226,17.31224,2025-07-23,1316,317.42,71,30.65
-9.40881,25.2423,2025-07-23,1314,326.33,79,18.3
-4.32487,17.29342,2025-07-23,1316,317.74,71,31.67
-9.71931,23.10431,2025-07-23,1314,315.89,59,5.77
-4.37042,16.96456,2025-07-23,1316,309.38,50,13.21
-9.81014,22.46565,2025-07-23,1314,332.9,84,29.07
-4.3843,16.86419,2025-07-23,1316,313.36,63,19.41
-9.81156,22.45563,2025-07-23,1314,354.12,97,76.19
-4.33328,17.1397,2025-07-23,1316,314.17,44,19.41
-9.90398,21.7992,2025-07-23,1314,374.17,100,165.69
-4.43207,16.41828,2025-07-23,1316,313.94,41,19.47
-9.90549,21.78842,2025-07-23,1314,377.43,100,182.11
-3.41364,23.56113,2025-07-23,1316,325.18,34,15.0
-9.91163,21.74459,2025-07-23,1314,318.79,41,12.2
-3.41621,23.54363,2025-07-23,1316,318.54,50,9.61
-3.41749,23.53488,2025-07-23,1316,323.96,81,15.29
-10.70319,15.76262,2025-07-23,1314,316.89,69,52.96
-4.33313,17.13472,2025-07-23,1316,315.89,48,23.35
-9.04444,27.59719,2025-07-23,1314,315.48,64,7.62
-4.43442,16.43623,2025-07-23,1316,317.83,39,32.34
-9.39864,25.24993,2025-07-23,1314,314.47,56,6.62
-3.06705,25.7336,2025-07-23,1316,306.47,42,3.61
-9.39997,25.24096,2025-07-23,1314,325.96,78,18.18
-9.80084,22.46431,2025-07-23,1314,340.22,90,43.52
-4.78601,13.74789,2025-07-23,1316,310.27,54,40.9
-9.80225,22.45428,2025-07-23,1314,373.3,100,144.37
-3.04306,25.69797,2025-07-23,1316,310.89,63,7.43
-9.89429,21.7979,2025-07-23,1314,324.57,68,20.45
-9.8958,21.78706,2025-07-23,1314,360.29,100,107.8
-2.22532,31.01361,2025-07-23,1316,312.45,51,22.33
-8.62286,30.19188,2025-07-23,1314,314.01,61,15.78
-3.34199,23.60761,2025-07-23,1316,313.18,70,6.72
-8.62571,30.17435,2025-07-23,1314,314.16,62,16.66
-4.45148,15.71424,2025-07-23,1316,309.61,48,21.23
-9.36441,25.41989,2025-07-23,1314,318.39,50,7.77
-3.33084,23.56119,2025-07-23,1316,339.23,91,36.94
-9.36576,25.41083,2025-07-23,1314,325.45,78,15.54
-3.35518,23.39491,2025-07-23,1316,319.58,77,13.45
-9.63262,23.58208,2025-07-23,1314,317.12,37,7.21
-3.35902,23.36868,2025-07-23,1316,312.46,69,7.43
-9.67598,23.27904,2025-07-23,1314,312.88,47,5.25
-3.31968,23.5148,2025-07-23,1316,321.58,52,12.4
-9.82138,22.25021,2025-07-23,1314,321.94,73,13.94
-4.69356,13.54511,2025-07-23,1316,308.95,45,36.81
-9.88612,21.78567,2025-07-23,1314,368.96,100,142.69
-4.70844,13.43057,2025-07-23,1316,308.54,41,36.81
-10.35549,18.28326,2025-07-23,1314,326.25,80,63.29
-3.30103,23.5591,2025-07-23,1316,317.12,31,8.84
-3.30231,23.55033,2025-07-23,1316,319.73,55,10.96
-9.24725,26.14135,2025-07-23,1314,323.15,75,13.59
-4.70874,13.76705,2025-07-23,1316,309.09,48,37.52
-9.35554,25.41853,2025-07-23,1314,328.9,81,19.29
-3.28985,23.51269,2025-07-23,1316,316.14,48,8.14
-9.35689,25.40945,2025-07-23,1314,327.92,80,18.46
-4.40119,15.62366,2025-07-23,1316,309.16,48,22.36
-9.62243,23.58985,2025-07-23,1314,333.61,85,26.24
-4.68932,13.53754,2025-07-23,1316,308.49,43,35.3
-9.62373,23.58078,2025-07-23,1314,344.78,92,45.41
-3.25195,23.58772,2025-07-23,1316,319.16,77,11.57
-9.62503,23.57168,2025-07-23,1314,328.94,81,20.04
-3.25324,23.57894,2025-07-23,1316,316.85,43,8.82
-2.92458,25.7377,2025-07-23,1316,308.87,53,5.01
-9.92094,21.46108,2025-07-23,1314,341.69,90,59.16
-2.92615,25.72721,2025-07-23,1316,319.47,76,16.45
-10.33767,18.32108,2025-07-23,1314,311.77,51,18.17
-3.23823,23.55881,2025-07-23,1316,318.73,43,10.49
-10.72503,15.17925,2025-07-23,1314,318.36,71,78.73
-3.23951,23.55005,2025-07-23,1316,317.39,73,9.85
-9.08503,27.14083,2025-07-23,1314,323.82,76,21.26
-3.22558,23.58381,2025-07-23,1316,340.61,91,38.77
-9.23816,26.13994,2025-07-23,1314,317.72,40,7.33
-3.23201,23.53997,2025-07-23,1316,326.94,83,19.74
-9.34532,25.4262,2025-07-23,1314,332.18,84,23.78
-3.23329,23.53122,2025-07-23,1316,320.14,78,13.0
-9.34667,25.41714,2025-07-23,1314,338.21,88,33.42
-4.60691,13.64016,2025-07-23,1316,314.48,66,69.57
-9.61483,23.57947,2025-07-23,1314,319.58,67,10.59
-4.61183,13.60274,2025-07-23,1316,312.33,61,54.57
-9.61614,23.57038,2025-07-23,1314,314.78,35,6.01
-3.21808,23.57374,2025-07-23,1316,317.61,42,9.55
-9.67785,23.13662,2025-07-23,1314,320.47,71,12.12
-3.20561,23.58414,2025-07-23,1316,312.74,69,7.08
-10.3608,18.03613,2025-07-23,1314,312.02,55,21.75
-4.60272,13.63537,2025-07-23,1316,317.54,71,92.99
-10.61039,16.00663,2025-07-23,1314,314.45,45,37.03
-4.6079,13.59797,2025-07-23,1316,309.91,53,41.85
-8.60971,30.04548,2025-07-23,1314,318.14,70,21.37
-3.95792,18.03911,2025-07-23,1316,315.89,69,17.52
-10.04756,20.36663,2025-07-23,1314,322.08,43,16.93
-3.88951,18.44158,2025-07-23,1316,312.65,63,17.91
-10.12459,19.78068,2025-07-23,1314,317.24,51,15.71
-3.12883,23.61768,2025-07-23,1316,328.21,84,19.96
-10.12656,19.76561,2025-07-23,1314,331.3,84,49.52
-3.13141,23.6001,2025-07-23,1316,318.5,56,10.4
-10.30728,18.35688,2025-07-23,1314,310.13,36,13.26
-4.33975,14.97052,2025-07-23,1316,311.51,58,33.23
-10.66375,15.42013,2025-07-23,1314,325.03,79,119.24
-4.54383,13.43445,2025-07-23,1316,310.47,55,49.16
-10.6677,15.38632,2025-07-23,1314,319.02,72,77.18
-3.09282,23.80136,2025-07-23,1316,310.89,52,5.92
-9.25289,25.9201,2025-07-23,1314,340.96,90,39.1
-4.20409,15.8725,2025-07-23,1316,315.23,67,35.55
-9.2543,25.91075,2025-07-23,1314,326.02,78,16.52
-9.70922,22.78179,2025-07-23,1314,320.48,71,11.31
-2.72534,26.17163,2025-07-23,1316,312.41,64,9.52
-10.58691,15.94069,2025-07-23,1314,321.28,75,78.58
-2.71383,26.18127,2025-07-23,1316,314.03,69,11.56
-10.59047,15.91028,2025-07-23,1314,314.78,65,44.74
-2.71548,26.17013,2025-07-23,1316,328.51,84,32.51
-10.68395,15.10228,2025-07-23,1314,315.3,66,61.13
-4.34115,14.96392,2025-07-23,1316,314.01,65,44.89
-10.68763,15.07008,2025-07-23,1314,310.41,40,29.8
-4.19564,15.88765,2025-07-23,1316,311.01,56,22.79
-9.49425,24.22972,2025-07-23,1314,322.81,75,13.53
-4.1988,15.86525,2025-07-23,1316,311.59,58,24.85
-4.54015,13.42655,2025-07-23,1316,309.18,48,41.92
-9.49554,24.22084,2025-07-23,1314,350.05,95,56.45
-4.10404,16.43817,2025-07-23,1316,319.52,74,36.4
-9.49682,24.21197,2025-07-23,1314,322.99,75,13.98
-9.70006,22.78046,2025-07-23,1314,324.74,77,17.15
-4.51012,13.26324,2025-07-23,1316,312.34,61,60.43
-2.97127,23.55521,2025-07-23,1316,309.79,63,5.44
-9.89991,21.3173,2025-07-23,1314,341.38,90,55.85
-4.10967,15.09409,2025-07-23,1316,319.66,73,67.83
-9.90148,21.30559,2025-07-23,1314,357.02,98,104.44
-4.11365,15.06563,2025-07-23,1316,331.6,85,143.36
-9.97263,20.77062,2025-07-23,1314,319.63,25,12.53
-3.65577,18.13955,2025-07-23,1316,332.18,86,63.93
-10.10403,19.76244,2025-07-23,1314,320.63,51,22.1
-3.64426,18.13791,2025-07-23,1316,332.71,86,65.51
-10.36937,17.64086,2025-07-23,1314,314.06,58,21.87
-3.5916,18.34942,2025-07-23,1316,332.86,86,62.5
-10.42311,17.19604,2025-07-23,1314,315.32,66,35.25
-3.59321,18.34441,2025-07-23,1316,336.91,89,75.47
-9.12095,26.67478,2025-07-23,1314,319.67,69,12.55
-3.58189,18.34283,2025-07-23,1316,311.05,53,12.67
-9.22804,25.95783,2025-07-23,1314,322.05,63,13.73
-3.59948,18.22146,2025-07-23,1316,309.99,36,9.44
-9.4097,24.72599,2025-07-23,1314,327.36,80,20.51
-3.61072,18.14393,2025-07-23,1316,310.48,58,11.04
-3.58587,18.23503,2025-07-23,1316,314.86,68,17.6
-9.411,24.71714,2025-07-23,1314,352.44,96,62.64
-3.81468,16.63899,2025-07-23,1316,310.73,56,20.1
-9.49623,24.13289,2025-07-23,1314,322.88,75,12.97
-3.62189,17.9013,2025-07-23,1316,311.75,61,14.92
-9.49752,24.12401,2025-07-23,1314,317.21,55,7.17
-3.57984,17.94534,2025-07-23,1316,315.89,70,23.31
-9.63122,23.19964,2025-07-23,1314,322.86,74,13.06
-3.56544,17.87678,2025-07-23,1316,308.22,36,10.07
-9.89823,21.32252,2025-07-23,1314,314.45,55,7.88
-3.56745,17.88686,2025-07-23,1316,307.11,33,9.34
-9.89987,21.31087,2025-07-23,1314,358.25,99,109.39
-3.52085,18.04428,2025-07-23,1316,316.2,70,23.88
-9.90152,21.29914,2025-07-23,1314,327.07,75,23.8
-3.53693,17.84907,2025-07-23,1316,306.95,33,10.41
-10.30641,18.35004,2025-07-23,1314,312.19,53,18.22
-3.56109,17.50649,2025-07-23,1316,312.01,62,17.95
-10.71794,15.1712,2025-07-23,1314,312.0,39,35.0
-3.73685,15.94477,2025-07-23,1316,313.17,46,26.7
-3.74014,15.92041,2025-07-23,1316,311.69,28,22.63
-9.62223,23.19831,2025-07-23,1314,325.2,77,14.89
-3.74168,15.96445,2025-07-23,1316,312.96,0,25.67
-9.88824,21.32113,2025-07-23,1314,363.27,100,130.0
-3.73117,15.93948,2025-07-23,1316,312.0,47,22.91
-9.88987,21.3095,2025-07-23,1314,374.24,100,181.93
-3.44109,17.88017,2025-07-23,1316,333.98,87,77.71
-9.8915,21.29783,2025-07-23,1314,359.82,99,113.95
-3.35234,18.42011,2025-07-23,1316,311.18,49,7.86
-10.10439,19.75575,2025-07-23,1314,319.2,69,20.47
-3.35446,18.40524,2025-07-23,1316,312.24,45,9.11
-9.87827,21.31969,2025-07-23,1314,331.79,83,34.29
-3.66168,16.23379,2025-07-23,1316,321.45,76,55.8
-9.87988,21.3081,2025-07-23,1314,334.71,86,38.35
-3.64163,15.92131,2025-07-23,1316,312.71,63,22.29
-9.8815,21.29644,2025-07-23,1314,334.71,86,37.26
-2.07331,26.35358,2025-07-23,1316,308.43,52,7.31
-10.59033,15.93445,2025-07-23,1314,325.13,79,105.0
-3.55866,15.91006,2025-07-23,1316,325.63,80,71.63
-10.6551,15.41182,2025-07-23,1314,328.8,82,147.97
-3.56186,15.88649,2025-07-23,1316,346.62,94,210.63
-3.55297,15.90452,2025-07-23,1316,336.04,88,130.45
-9.32979,25.0864,2025-07-23,1314,313.31,53,7.04
-3.55633,15.88097,2025-07-23,1316,339.59,90,156.08
-9.33111,25.07745,2025-07-23,1314,312.98,52,6.75
-3.62353,15.30618,2025-07-23,1316,329.26,83,111.46
-9.74512,22.20142,2025-07-23,1314,314.21,28,7.36
-3.57653,15.53599,2025-07-23,1316,313.57,65,23.54
-10.41742,17.18856,2025-07-23,1314,311.64,54,24.3
-3.60902,15.30413,2025-07-23,1316,315.13,68,41.06
-10.67722,15.09497,2025-07-23,1314,321.26,75,102.6
-3.643,15.06115,2025-07-23,1316,319.81,75,61.0
-9.58859,23.24092,2025-07-23,1314,328.55,75,19.83
-3.45674,16.19278,2025-07-23,1316,314.2,66,26.9
-9.63679,22.90206,2025-07-23,1314,322.85,74,12.9
-3.45843,16.20875,2025-07-23,1316,311.31,39,16.95
-9.73569,22.20011,2025-07-23,1314,317.73,56,11.08
-3.4095,15.72692,2025-07-23,1316,311.68,61,19.39
-10.02943,20.05856,2025-07-23,1314,323.46,75,30.49
-3.41299,15.70274,2025-07-23,1316,310.76,56,16.27
-8.33713,31.28311,2025-07-23,1314,311.77,43,20.36
-3.44175,15.40192,2025-07-23,1316,316.7,71,39.29
-8.63439,29.46979,2025-07-23,1314,318.63,68,24.01
-3.21434,16.80521,2025-07-23,1316,312.51,64,24.53
-8.63697,29.45379,2025-07-23,1314,321.11,74,30.15
-3.21712,16.78556,2025-07-23,1316,308.84,52,16.23
-8.65679,29.33072,2025-07-23,1314,317.5,69,25.98
-3.23822,16.54269,2025-07-23,1316,309.6,55,19.21
-8.65921,29.31563,2025-07-23,1314,315.25,64,21.95
-2.22844,23.45956,2025-07-23,1316,321.82,79,16.3
-9.23019,25.63526,2025-07-23,1314,332.14,84,25.33
-3.1886,16.33607,2025-07-23,1316,313.4,66,23.67
-9.23156,25.62607,2025-07-23,1314,321.44,73,11.58
-3.31333,15.34844,2025-07-23,1316,325.04,80,81.5
-9.39557,24.51591,2025-07-23,1314,310.98,30,4.45
-3.31131,15.34276,2025-07-23,1316,323.54,79,72.26
-9.39686,24.50707,2025-07-23,1314,341.65,91,40.32
-3.2428,15.30807,2025-07-23,1316,317.21,67,45.68
-9.43551,24.24166,2025-07-23,1314,325.99,79,18.15
-3.04203,16.45336,2025-07-23,1316,327.87,65,67.41
-9.4368,24.23279,2025-07-23,1314,314.72,55,7.0
-3.05133,16.38993,2025-07-23,1316,313.71,57,23.75
-9.57961,23.23961,2025-07-23,1314,324.76,77,16.22
-3.02892,16.4516,2025-07-23,1316,321.0,70,45.26
-9.72913,22.17814,2025-07-23,1314,337.33,87,39.03
-9.89721,20.95716,2025-07-23,1314,322.08,49,17.67
-3.00099,16.55252,2025-07-23,1316,318.85,74,41.83
-9.994,20.23989,2025-07-23,1314,319.58,51,18.07
-3.01582,16.44979,2025-07-23,1316,320.05,70,43.24
-9.99587,20.22593,2025-07-23,1314,326.94,79,33.2
-2.71997,18.00885,2025-07-23,1316,312.15,54,16.55
-10.10449,19.40734,2025-07-23,1314,323.37,72,32.57
-2.72213,17.99338,2025-07-23,1316,309.71,39,12.46
-9.22263,25.6247,2025-07-23,1314,349.15,95,55.57
-2.72269,18.00421,2025-07-23,1316,316.77,72,27.45
-9.224,25.61555,2025-07-23,1314,319.28,66,9.34
-3.02796,15.09433,2025-07-23,1316,316.22,63,39.26
-9.42673,24.24035,2025-07-23,1314,321.48,73,13.62
-2.80489,16.16851,2025-07-23,1316,316.28,54,35.67
-9.42801,24.23149,2025-07-23,1314,338.46,89,35.41
-3.00914,14.57658,2025-07-23,1316,309.56,35,24.94
-9.88697,20.9557,2025-07-23,1314,343.31,91,62.85
-2.79628,16.16315,2025-07-23,1316,313.12,50,27.53
-10.04015,19.80799,2025-07-23,1314,316.79,65,15.06
-2.92432,14.53404,2025-07-23,1316,321.92,76,78.62
-10.09289,19.40583,2025-07-23,1314,329.37,82,49.21
-2.92686,14.52662,2025-07-23,1316,320.48,75,77.21
-10.09498,19.38978,2025-07-23,1314,319.16,58,22.67
-2.64544,16.28775,2025-07-23,1316,310.46,60,17.93
-10.5669,15.60484,2025-07-23,1314,311.64,55,28.26
-2.82262,14.71878,2025-07-23,1316,313.47,29,32.55
-9.18736,25.79861,2025-07-23,1314,316.91,50,5.19
-2.76967,14.99401,2025-07-23,1316,312.38,39,26.04
-10.00389,19.99745,2025-07-23,1314,323.94,76,29.13
-2.7248,15.09186,2025-07-23,1316,317.79,72,45.46
-10.05673,19.59345,2025-07-23,1314,313.36,51,10.99
-2.54385,16.26681,2025-07-23,1316,311.51,41,21.62
-10.45723,16.39266,2025-07-23,1314,320.69,30,59.07
-2.63405,15.38754,2025-07-23,1316,326.13,81,90.16
-8.89269,27.64757,2025-07-23,1314,315.71,64,9.76
-2.65403,15.04712,2025-07-23,1316,314.85,66,25.83
-2.43967,15.99921,2025-07-23,1316,317.61,47,34.33
-8.95431,27.25554,2025-07-23,1314,313.44,54,10.2
-2.42317,16.01843,2025-07-23,1316,316.39,31,27.83
-9.17697,25.80653,2025-07-23,1314,318.58,60,6.57
-2.42636,15.99636,2025-07-23,1316,317.51,43,32.43
-9.62598,22.71382,2025-07-23,1314,330.7,50,24.05
-2.4754,15.11967,2025-07-23,1316,312.04,62,28.92
-10.44231,16.39102,2025-07-23,1314,335.47,69,151.23
-2.53894,14.35745,2025-07-23,1316,312.38,51,29.67
-8.90615,27.49831,2025-07-23,1314,323.48,64,17.64
-2.54286,14.35321,2025-07-23,1316,314.49,44,37.56
-9.34494,24.61671,2025-07-23,1314,317.3,55,7.48
-2.25555,16.00435,2025-07-23,1316,315.47,69,31.76
-9.45174,23.88038,2025-07-23,1314,316.43,65,7.14
-2.18542,16.01717,2025-07-23,1316,314.96,69,27.74
-9.49684,23.5649,2025-07-23,1314,334.39,86,28.17
-2.18966,16.01081,2025-07-23,1316,311.25,56,18.19
-9.49813,23.55581,2025-07-23,1314,326.44,79,16.77
-2.1105,15.79549,2025-07-23,1316,311.59,59,21.54
-9.61546,22.72213,2025-07-23,1314,321.65,53,14.14
-2.11715,15.79163,2025-07-23,1316,310.99,60,19.1
-9.61681,22.71244,2025-07-23,1314,321.52,53,13.91
-1.94311,15.78252,2025-07-23,1316,311.4,48,16.04
-9.94166,20.30294,2025-07-23,1314,316.22,44,10.11
-1.93597,15.77661,2025-07-23,1316,314.06,67,26.19
-10.06432,19.35238,2025-07-23,1314,316.07,51,17.02
-10.38221,16.7713,2025-07-23,1314,317.42,49,40.41
-1.95604,15.24885,2025-07-23,1316,316.9,66,42.07
-8.9043,27.50397,2025-07-23,1314,323.7,75,19.95
-1.81466,16.06423,2025-07-23,1316,310.54,59,19.69
-9.48658,23.56698,2025-07-23,1314,326.67,79,18.5
-9.48789,23.55791,2025-07-23,1314,327.21,79,19.34
-1.81298,15.79774,2025-07-23,1316,310.03,49,18.73
-9.46332,23.66523,2025-07-23,1314,320.42,71,12.45
-0.52146,23.76175,2025-07-23,1316,314.02,68,8.8
-9.46463,23.65619,2025-07-23,1314,324.37,77,16.52
-0.48304,23.88902,2025-07-23,1316,326.54,82,20.99
-9.78156,21.42961,2025-07-23,1314,325.03,53,18.05
-0.49493,23.80688,2025-07-23,1316,311.37,62,6.6
